-1.4881              0
-1.46429              0
-1.44048              0
-1.41667              0
-1.39286              0
-1.36905              0
-1.34524              0
-1.32143              0
-1.29762              0
-1.27381              0
-1.263              0
-1.25              0
-1.22619              0
-1.20238       0.108062
-1.17857       0.567324
-1.15476       0.999571
-1.13095       0.999571
-1.10714       0.999571
-1.08333        1.18868
-1.05952       0.837479
-1.03571       0.972556
-1.0119       0.621355
-0.988095       0.972556
-0.964286       0.783448
-0.940476       0.783448
-0.916667       0.837479
-0.892857       0.756432
-0.869048       0.675386
-0.845238       0.567324
-0.821429       0.567324
-0.797619       0.567324
-0.77381       0.810463
-0.75       0.810463
-0.72619       0.513293
-0.702381       0.621355
-0.678571        0.64837
-0.654762       0.702401
-0.630952       0.891509
-0.607143        1.08062
-0.583333       0.864494
-0.559524       0.621355
-0.535714       0.513293
-0.511905       0.810463
-0.488095       0.756432
-0.464286       0.810463
-0.440476       0.972556
-0.416667       0.540309
-0.392857       0.783448
-0.369048       0.675386
-0.345238       0.567324
-0.321429       0.783448
-0.297619       0.621355
-0.27381        0.64837
-0.25       0.486278
-0.22619       0.729417
-0.202381       0.702401
-0.178571       0.702401
-0.154762        0.64837
-0.130952       0.756432
-0.107143       0.567324
-0.0833333       0.810463
-0.0595238       0.432247
-0.0357143       0.621355
-0.0119048       0.783448
0.0119048        0.59434
0.0357143       0.513293
0.0595238       0.783448
0.0833333       0.702401
0.107143       0.675386
0.130952       0.756432
0.154762        0.64837
0.178571       0.810463
0.202381       0.756432
0.22619       0.837479
0.25       0.729417
0.27381       0.756432
0.297619        0.59434
0.321429       0.891509
0.345238       0.891509
0.369048       0.405232
0.392857       0.324185
0.416667        0.29717
0.440476       0.513293
0.464286       0.351201
0.488095       0.270154
0.511905       0.432247
0.535714       0.324185
0.559524       0.432247
0.583333       0.513293
0.607143       0.189108
0.630952       0.405232
0.654762       0.324185
0.678571       0.405232
0.702381       0.432247
0.72619       0.324185
0.75       0.621355
0.77381       0.378216
0.797619       0.270154
0.821429       0.513293
0.845238       0.540309
0.869048       0.432247
0.892857       0.486278
0.916667       0.432247
0.940476       0.432247
0.964286       0.459262
0.988095       0.405232
1.0119       0.486278
1.03571       0.432247
1.05952       0.486278
1.08333       0.351201
1.10714       0.513293
1.13095       0.567324
1.15476        0.59434
1.17857       0.567324
1.20238      0.0540309
1.22619              0
1.25              0
1.263              0
1.27381              0
1.29762              0
1.32143              0
1.34524              0
1.36905              0
1.39286              0
1.41667              0
1.44048              0
1.46429              0
1.4881              0
