-1.48215              0
-1.44645              0
-1.41075              0
-1.37505              0
-1.33935              0
-1.30365              0
-1.26795              0
-1.23225              0
-1.19655              0
-1.16085              0
-1.143              0
-1.12515       0.396385
-1.08945        0.79277
-1.05375        0.79277
-1.01805        1.58554
-0.98235       0.594577
-0.94665       0.396385
-0.91095       0.198192
-0.87525       0.198192
-0.83955       0.396385
-0.80385        1.38735
-0.76815       0.594577
-0.73245        0.79277
-0.69675        1.18915
-0.66105        0.79277
-0.62535       0.396385
-0.58965       0.990962
-0.55395       0.594577
-0.51825       0.198192
-0.48255       0.594577
-0.44685       0.396385
-0.41115       0.594577
-0.37545       0.594577
-0.33975        0.79277
-0.30405       0.198192
-0.26835        1.38735
-0.23265       0.396385
-0.19695       0.990962
-0.16125       0.198192
-0.12555       0.990962
-0.08985       0.990962
-0.05415       0.594577
-0.01845        0.79277
0.01725       0.594577
0.05295       0.990962
0.08865       0.594577
0.12435       0.198192
0.16005        0.79277
0.19575       0.396385
0.23145       0.594577
0.26715        0.79277
0.30285       0.396385
0.33855       0.594577
0.37425              0
0.40995       0.594577
0.44565       0.396385
0.48135       0.396385
0.51705       0.396385
0.55275       0.594577
0.58845              0
0.62415        1.38735
0.65985        0.79277
0.69555        1.18915
0.73125       0.396385
0.76695       0.198192
0.80265       0.990962
0.83835       0.594577
0.87405        0.79277
0.90975       0.990962
0.94545       0.396385
0.98115        1.38735
1.01685       0.594577
1.05255        0.79277
1.08825       0.594577
1.12395       0.594577
1.143       0.198192
1.15965       0.198192
1.19535              0
1.23105              0
1.26675              0
1.30245              0
1.33815              0
1.37385              0
1.40955              0
1.44525              0
1.48095              0
